Country/Region,Month,Year,Daily_Positive_Cases
Czechia,8,2020,259.48
Czechia,9,2020,1538.17
Czechia,10,2020,8527.06
Czechia,11,2020,6273.2
Czechia,12,2020,6302.03
Czechia,1,2021,8584.29
Czechia,2,2021,8953.79
Czechia,3,2021,9575.87
Czechia,4,2021,3280.87
Czechia,5,2021,984.32
Czechia,6,2021,200.5
Czechia,7,2021,202.87
Czechia,8,2021,181.06
Czechia,9,2021,410.0
Czechia,10,2021,2303.65
Czechia,11,2021,12904.67
Czechia,12,2021,10506.03
Czechia,1,2022,20650.32
Czechia,2,2022,23513.71
Czechia,3,2022,9428.74
Czechia,4,2022,3330.37
Czechia,5,2022,586.13
Czechia,6,2022,551.87
Czechia,7,2022,2211.77
Czechia,8,2022,2540.13
Czechia,9,2022,3143.67
Czechia,10,2022,2458.1
Czechia,11,2022,1306.03
Czechia,12,2022,699.13
Czechia,1,2023,309.94
Czechia,2,2023,726.32
Czechia,3,2023,937.33
Denmark,1,2020,0.0
Denmark,2,2020,0.1
Denmark,3,2020,97.94
Denmark,4,2020,210.57
Denmark,5,2020,81.06
Denmark,6,2020,36.63
Denmark,7,2020,34.19
Denmark,8,2020,109.1
Denmark,9,2020,368.97
Denmark,10,2020,593.03
Denmark,11,2020,1137.97
Denmark,12,2020,2681.1
Denmark,1,2021,1130.32
Denmark,2,2021,454.54
Denmark,3,2021,626.19
Denmark,4,2021,665.13
Denmark,5,2021,991.48
Denmark,6,2021,417.27
Denmark,7,2021,755.03
Denmark,8,2021,939.32
Denmark,9,2021,450.73
Denmark,10,2021,973.45
Denmark,11,2021,3391.87
Denmark,12,2021,10267.39
Denmark,1,2022,31036.42
Denmark,2,2022,37067.82
Denmark,3,2022,9503.29
Denmark,4,2022,1929.4
Denmark,5,2022,652.94
Denmark,6,2022,1162.33
Denmark,7,2022,1867.74
Denmark,8,2022,1404.48
Denmark,9,2022,877.63
Denmark,10,2022,1130.97
Denmark,11,2022,636.87
Denmark,12,2022,1036.65
Denmark,1,2023,449.81
Denmark,2,2023,127.86
Denmark,3,2023,116.33
Djibouti,1,2020,0.0
Djibouti,2,2020,0.0
Djibouti,3,2020,0.97
Djibouti,4,2020,35.3
Djibouti,5,2020,73.06
Djibouti,6,2020,44.27
Djibouti,7,2020,12.97
Djibouti,8,2020,9.77
Djibouti,9,2020,0.97
Djibouti,10,2020,4.68
Djibouti,11,2020,3.93
Djibouti,12,2020,4.9
Djibouti,1,2021,3.26
Djibouti,2,2021,4.79
Djibouti,3,2021,62.45
Djibouti,4,2021,103.27
Djibouti,5,2021,13.97
Djibouti,6,2021,2.3
Djibouti,7,2021,1.58
Djibouti,8,2021,3.19
Djibouti,9,2021,35.37
Djibouti,10,2021,21.52
Djibouti,11,2021,0.87
Djibouti,12,2021,4.9
Djibouti,1,2022,58.32
Djibouti,2,2022,2.96
Djibouti,3,2022,1.29
Djibouti,4,2022,0.8
Djibouti,5,2022,2.06
Djibouti,6,2022,0.5
Djibouti,7,2022,0.0
Djibouti,8,2022,0.0
Djibouti,9,2022,0.0
Djibouti,10,2022,0.0
Djibouti,11,2022,0.0
Djibouti,12,2022,0.0
Djibouti,1,2023,0.0
Djibouti,2,2023,0.0
Djibouti,3,2023,0.0
Dominica,1,2020,0.0
Dominica,2,2020,0.0
Dominica,3,2020,0.39
Dominica,4,2020,0.13
Dominica,5,2020,0.0
Dominica,6,2020,0.07
Dominica,7,2020,0.0
Dominica,8,2020,0.06
Dominica,9,2020,0.33
Dominica,10,2020,0.65
Dominica,11,2020,1.17
Dominica,12,2020,0.1
Dominica,1,2021,0.94
Dominica,2,2021,0.89
Dominica,3,2021,0.61
Dominica,4,2021,0.43
Dominica,5,2021,0.45
Dominica,6,2021,0.17
Dominica,7,2021,0.55
Dominica,8,2021,46.06
Dominica,9,2021,61.43
Dominica,10,2021,43.29
Dominica,11,2021,40.17
Dominica,12,2021,25.35
Dominica,1,2022,71.55
Dominica,2,2022,74.14
Dominica,3,2022,24.23
Dominica,4,2022,5.8
Dominica,5,2022,69.39
Dominica,6,2022,22.27
Dominica,7,2022,0.0
Dominica,8,2022,0.0
Dominica,9,2022,29.83
Dominica,10,2022,0.42
Dominica,11,2022,0.0
Dominica,12,2022,0.0
Dominica,1,2023,0.0
Dominica,2,2023,0.0
Dominica,3,2023,0.0
Dominican Republic,1,2020,0.0
Dominican Republic,2,2020,0.0
Dominican Republic,3,2020,35.77
Dominican Republic,4,2020,195.43
Dominican Republic,5,2020,332.68
Dominican Republic,6,2020,509.43
Dominican Republic,7,2020,1196.16
Dominican Republic,8,2020,808.58
Dominican Republic,9,2020,583.13
Dominican Republic,10,2020,477.71
Dominican Republic,11,2020,565.67
Dominican Republic,12,2020,864.42
Dominican Republic,1,2021,1395.97
Dominican Republic,2,2021,912.75
Dominican Republic,3,2021,422.9
Dominican Republic,4,2021,461.13
Dominican Republic,5,2021,845.97
Dominican Republic,6,2021,1081.17
Dominican Republic,7,2021,538.19
Dominican Republic,8,2021,266.71
Dominican Republic,9,2021,295.8
Dominican Republic,10,2021,729.68
Dominican Republic,11,2021,852.8
Dominican Republic,12,2021,371.84
Dominican Republic,1,2022,4402.16
Dominican Republic,2,2022,689.68
Dominican Republic,3,2022,111.74
Dominican Republic,4,2022,40.93
Dominican Republic,5,2022,154.23
Dominican Republic,6,2022,725.17
Dominican Republic,7,2022,723.52
Dominican Republic,8,2022,331.84
Dominican Republic,9,2022,195.2
Dominican Republic,10,2022,94.06
Dominican Republic,11,2022,103.63
Dominican Republic,12,2022,166.42
Dominican Republic,1,2023,146.94
Dominican Republic,2,2023,15.64
Dominican Republic,3,2023,28.56
Ecuador,1,2020,0.0
Ecuador,2,2020,0.0
Ecuador,3,2020,72.26
Ecuador,4,2020,756.47
Ecuador,5,2020,456.9
Ecuador,6,2020,577.8
Ecuador,7,2020,933.0
Ecuador,8,2020,916.52
Ecuador,9,2020,776.0
Ecuador,10,2020,1004.68
Ecuador,11,2020,816.43
Ecuador,12,2020,639.58
Ecuador,1,2021,1236.0
Ecuador,2,2021,1261.68
Ecuador,3,2021,1374.19
Ecuador,4,2021,1770.23
Ecuador,5,2021,1425.0
Ecuador,6,2021,1082.23
Ecuador,7,2021,931.23
Ecuador,8,2021,463.58
Ecuador,9,2021,281.13
Ecuador,10,2021,228.55
Ecuador,11,2021,335.7
Ecuador,12,2021,712.42
Ecuador,1,2022,5890.97
Ecuador,2,2022,3418.64
Ecuador,3,2022,1036.45
Ecuador,4,2022,326.87
Ecuador,5,2022,244.71
Ecuador,6,2022,1086.67
Ecuador,7,2022,1660.1
Ecuador,8,2022,1116.87
Ecuador,9,2022,260.33
Ecuador,10,2022,137.32
Ecuador,11,2022,103.23
Ecuador,12,2022,946.16
Ecuador,1,2023,347.61
Ecuador,2,2023,190.68
Ecuador,3,2023,60.33
Egypt,1,2020,0.0
Egypt,2,2020,0.03
Egypt,3,2020,22.87
Egypt,4,2020,160.9
Egypt,5,2020,627.35
Egypt,6,2020,1444.2
Egypt,7,2020,831.19
Egypt,8,2020,156.81
Egypt,9,2020,141.97
Egypt,10,2020,140.55
Egypt,11,2020,278.53
Egypt,12,2020,714.55
Egypt,1,2021,899.65
Egypt,2,2021,588.32
Egypt,3,2021,635.71
Egypt,4,2021,847.37
Egypt,5,2021,1132.19
Egypt,6,2021,621.07
Egypt,7,2021,96.13
Egypt,8,2021,134.81
Egypt,9,2021,536.1
Egypt,10,2021,854.61
Egypt,11,2021,918.7
Egypt,12,2021,870.87
Egypt,1,2022,1301.16
Egypt,2,2022,2066.43
Egypt,3,2022,693.32
Egypt,4,2022,346.03
Egypt,5,2022,0.0
Egypt,6,2022,0.0
Egypt,7,2022,0.0
Egypt,8,2022,0.0
Egypt,9,2022,0.0
Egypt,10,2022,0.0
Egypt,11,2022,0.0
Egypt,12,2022,0.0
Egypt,1,2023,0.0
Egypt,2,2023,1.89
Egypt,3,2023,6.78
El Salvador,1,2020,0.0
El Salvador,2,2020,0.0
El Salvador,3,2020,1.03
El Salvador,4,2020,12.1
El Salvador,5,2020,68.45
El Salvador,6,2020,130.7
El Salvador,7,2020,328.84
El Salvador,8,2020,293.45
El Salvador,9,2020,111.6
El Salvador,10,2020,153.19
El Salvador,11,2020,170.5
El Salvador,12,2020,235.52
El Salvador,1,2021,281.42
El Salvador,2,2021,186.25
El Salvador,3,2021,146.61
El Salvador,4,2021,149.07
El Salvador,5,2021,145.29
El Salvador,6,2021,168.8
El Salvador,7,2021,253.35
El Salvador,8,2021,240.0
El Salvador,9,2021,342.93
El Salvador,10,2021,292.71
El Salvador,11,2021,212.7
El Salvador,12,2021,69.1
El Salvador,1,2022,424.65
El Salvador,2,2022,759.11
El Salvador,3,2022,151.23
El Salvador,4,2022,34.57
El Salvador,5,2022,21.48
El Salvador,6,2022,229.7
El Salvador,7,2022,682.97
El Salvador,8,2022,353.77
El Salvador,9,2022,0.0
El Salvador,10,2022,0.0
El Salvador,11,2022,0.0
El Salvador,12,2022,0.0
El Salvador,1,2023,0.0
El Salvador,2,2023,0.0
El Salvador,3,2023,0.0
Equatorial Guinea,1,2020,0.0
Equatorial Guinea,2,2020,0.0
Equatorial Guinea,3,2020,0.39
Equatorial Guinea,4,2020,10.1
Equatorial Guinea,5,2020,31.97
Equatorial Guinea,6,2020,23.17
Equatorial Guinea,7,2020,90.97
Equatorial Guinea,8,2020,3.87
Equatorial Guinea,9,2020,2.97
Equatorial Guinea,10,2020,1.87
Equatorial Guinea,11,2020,2.17
Equatorial Guinea,12,2020,4.0
Equatorial Guinea,1,2021,7.71
Equatorial Guinea,2,2021,17.46
Equatorial Guinea,3,2021,29.32
Equatorial Guinea,4,2021,26.0
Equatorial Guinea,5,2021,26.94
Equatorial Guinea,6,2021,6.83
Equatorial Guinea,7,2021,4.71
Equatorial Guinea,8,2021,19.26
Equatorial Guinea,9,2021,96.17
Equatorial Guinea,10,2021,32.45
Equatorial Guinea,11,2021,7.47
Equatorial Guinea,12,2021,3.81
Equatorial Guinea,1,2022,67.48
Equatorial Guinea,2,2022,2.93
Equatorial Guinea,3,2022,3.74
Equatorial Guinea,4,2022,0.03
Equatorial Guinea,5,2022,0.0
Equatorial Guinea,6,2022,1.1
Equatorial Guinea,7,2022,22.23
Equatorial Guinea,8,2022,7.52
Equatorial Guinea,9,2022,1.87
Equatorial Guinea,10,2022,5.13
Equatorial Guinea,11,2022,0.4
Equatorial Guinea,12,2022,0.1
Equatorial Guinea,1,2023,0.13
Equatorial Guinea,2,2023,1.39
Equatorial Guinea,3,2023,0.0
Eritrea,1,2020,0.0
Eritrea,2,2020,0.0
Eritrea,3,2020,0.48
Eritrea,4,2020,0.8
Eritrea,5,2020,0.0
Eritrea,6,2020,5.47
Eritrea,7,2020,2.45
Eritrea,8,2020,1.29
Eritrea,9,2020,1.87
Eritrea,10,2020,2.84
Eritrea,11,2020,3.8
Eritrea,12,2020,23.97
Eritrea,1,2021,26.29
Eritrea,2,2021,25.43
Eritrea,3,2021,14.13
Eritrea,4,2021,12.87
Eritrea,5,2021,13.65
Eritrea,6,2021,63.83
Eritrea,7,2021,17.35
Eritrea,8,2021,3.06
Eritrea,9,2021,2.67
Eritrea,10,2021,3.61
Eritrea,11,2021,17.47
Eritrea,12,2021,21.06
Eritrea,1,2022,49.19
Eritrea,2,2022,5.89
Eritrea,3,2022,0.87
Eritrea,4,2022,0.2
Eritrea,5,2022,0.81
Eritrea,6,2022,1.33
Eritrea,7,2022,7.94
Eritrea,8,2022,3.52
Eritrea,9,2022,0.53
Eritrea,10,2022,0.61
Eritrea,11,2022,0.0
Eritrea,12,2022,0.0
Eritrea,1,2023,0.0
Eritrea,2,2023,0.0
Eritrea,3,2023,0.0
Estonia,1,2020,0.0
Estonia,2,2020,0.03
Estonia,3,2020,24.0
Estonia,4,2020,31.47
Estonia,5,2020,5.81
Estonia,6,2020,4.0
Estonia,7,2020,2.42
Estonia,8,2020,10.03
Estonia,9,2020,33.2
Estonia,10,2020,49.48
Estonia,11,2020,246.77
Estonia,12,2020,505.87
Estonia,1,2021,523.16
Estonia,2,2021,764.0
Estonia,3,2021,1316.9
Estonia,4,2021,519.83
Estonia,5,2021,242.74
Estonia,6,2021,50.67
Estonia,7,2021,80.42
Estonia,8,2021,270.94
Estonia,9,2021,476.7
Estonia,10,2021,1216.52
Estonia,11,2021,953.83
Estonia,12,2021,607.23
Estonia,1,2022,3101.13
Estonia,2,2022,5603.11
Estonia,3,2022,1995.94
Estonia,4,2022,529.63
Estonia,5,2022,150.87
Estonia,6,2022,108.13
Estonia,7,2022,202.74
Estonia,8,2022,369.0
Estonia,9,2022,138.5
Estonia,10,2022,149.68
Estonia,11,2022,88.8
Estonia,12,2022,83.68
Estonia,1,2023,64.9
Estonia,2,2023,43.43
Estonia,3,2023,34.89
Eswatini,1,2020,0.0
Eswatini,2,2020,0.0
Eswatini,3,2020,0.29
Eswatini,4,2020,3.03
Eswatini,5,2020,5.97
Eswatini,6,2020,17.57
Eswatini,7,2020,59.23
Eswatini,8,2020,62.23
Eswatini,9,2020,30.17
Eswatini,10,2020,14.03
Eswatini,11,2020,16.73
Eswatini,12,2020,94.81
Eswatini,1,2021,204.94
Eswatini,2,2021,46.54
Eswatini,3,2021,10.42
Eswatini,4,2021,37.37
Eswatini,5,2021,4.42
Eswatini,6,2021,16.3
Eswatini,7,2021,222.42
Eswatini,8,2021,561.03
Eswatini,9,2021,85.1
Eswatini,10,2021,16.03
Eswatini,11,2021,7.83
Eswatini,12,2021,627.52
Eswatini,1,2022,72.84
Eswatini,2,2022,28.32
Eswatini,3,2022,19.71
Eswatini,4,2022,29.07
Eswatini,5,2022,60.23
Eswatini,6,2022,19.97
Eswatini,7,2022,5.52
Eswatini,8,2022,2.81
Eswatini,9,2022,0.77
Eswatini,10,2022,5.42
Eswatini,11,2022,7.07
Eswatini,12,2022,8.1
Eswatini,1,2023,3.61
Eswatini,2,2023,2.36
Eswatini,3,2023,7.56
Ethiopia,1,2020,0.0
Ethiopia,2,2020,0.0
Ethiopia,3,2020,0.84
Ethiopia,4,2020,3.5
Ethiopia,5,2020,33.58
Ethiopia,6,2020,155.8
Ethiopia,7,2020,376.9
Ethiopia,8,2020,1116.16
Ethiopia,9,2020,774.57
Ethiopia,10,2020,671.0
Ethiopia,11,2020,463.5
Ethiopia,12,2020,457.74
Ethiopia,1,2021,431.81
Ethiopia,2,2021,765.07
Ethiopia,3,2021,1532.81
Ethiopia,4,2021,1695.1
Ethiopia,5,2021,454.81
Ethiopia,6,2021,154.43
Ethiopia,7,2021,135.19
Ethiopia,8,2021,895.77
Ethiopia,9,2021,1251.33
Ethiopia,10,2021,628.81
Ethiopia,11,2021,212.3
Ethiopia,12,2021,1574.39
Ethiopia,1,2022,1445.68
Ethiopia,2,2022,127.46
Ethiopia,3,2022,33.26
Ethiopia,4,2022,27.0
Ethiopia,5,2022,70.16
Ethiopia,6,2022,532.7
Ethiopia,7,2022,113.32
Ethiopia,8,2022,30.74
Ethiopia,9,2022,12.97
Ethiopia,10,2022,12.29
Ethiopia,11,2022,20.6
Ethiopia,12,2022,110.42
Ethiopia,1,2023,49.35
Ethiopia,2,2023,16.25
Ethiopia,3,2023,14.44
Fiji,1,2020,0.0
Fiji,2,2020,0.0
Fiji,3,2020,0.16
Fiji,4,2020,0.43
Fiji,5,2020,0.0
Fiji,6,2020,0.0
Fiji,7,2020,0.29
Fiji,8,2020,0.03
Fiji,9,2020,0.13
Fiji,10,2020,0.06
Fiji,11,2020,0.27
Fiji,12,2020,0.23
Fiji,1,2021,0.19
Fiji,2,2021,0.14
Fiji,3,2021,0.26
Fiji,4,2021,1.67
Fiji,5,2021,10.35
Fiji,6,2021,132.67
Fiji,7,2021,818.16
Fiji,8,2021,546.29
Fiji,9,2021,143.57
Fiji,10,2021,36.06
Fiji,11,2021,12.17
Fiji,12,2021,26.65
Fiji,1,2022,307.19
Fiji,2,2022,38.39
Fiji,3,2022,15.29
Fiji,4,2022,7.67
Fiji,5,2022,12.03
Fiji,6,2022,23.53
Fiji,7,2022,59.23
Fiji,8,2022,19.48
Fiji,9,2022,2.97
Fiji,10,2022,0.71
Fiji,11,2022,3.7
Fiji,12,2022,10.55
Fiji,1,2023,3.81
Fiji,2,2023,2.46
Fiji,3,2023,1.0
Finland,1,2020,0.1
Finland,2,2020,0.24
Finland,3,2020,53.68
Finland,4,2020,122.13
Finland,5,2020,52.84
Finland,6,2020,9.5
Finland,7,2020,6.71
Finland,8,2020,23.71
Finland,9,2020,67.9
Finland,10,2020,200.16
Finland,11,2020,302.57
Finland,12,2020,351.65
Finland,1,2021,294.32
Finland,2,2021,448.18
Finland,3,2021,643.48
Finland,4,2021,302.93
Finland,5,2021,180.13
Finland,6,2021,109.8
Finland,7,2021,369.32
Finland,8,2021,661.84
Finland,9,2021,471.17
Finland,10,2021,558.52
Finland,11,2021,965.53
Finland,12,2021,2659.32
Finland,1,2022,7065.84
Finland,2,2022,5281.68
Finland,3,2022,7932.87
Finland,4,2022,4644.57
Finland,5,2022,2231.61
Finland,6,2022,1780.57
Finland,7,2022,820.13
Finland,8,2022,2831.1
Finland,9,2022,1138.07
Finland,10,2022,1799.9
Finland,11,2022,1517.23
Finland,12,2022,1417.77
Finland,1,2023,658.52
Finland,2,2023,126.79
Finland,3,2023,163.89
France,1,2020,0.5
France,2,2020,3.28
France,3,2020,1683.26
France,4,2020,3896.8
France,5,2020,702.9
France,6,2020,442.3
France,7,2020,741.77
France,8,2020,3029.71
France,9,2020,9491.1
France,10,2020,26080.74
France,11,2020,28747.8
France,12,2020,12930.0
France,1,2021,18655.94
France,2,2021,19989.07
France,3,2021,28693.48
France,4,2021,32421.43
France,5,2021,9855.19
France,6,2021,360.77
France,7,2021,6359.35
France,8,2021,20777.13
France,9,2021,9022.27
France,10,2021,5240.81
France,11,2021,17001.6
France,12,2021,74168.0
France,1,2022,296410.1
France,2,2022,128979.64
France,3,2022,94362.81
France,4,2022,101090.73
France,5,2022,28257.26
France,6,2022,52448.23
France,7,2022,87481.1
France,8,2022,24148.45
France,9,2022,28748.4
France,10,2022,45975.29
France,11,2022,33764.3
France,12,2022,46830.32
France,1,2023,7450.74
France,2,2023,3500.5
France,3,2023,4393.67
Gabon,1,2020,0.0
Gabon,2,2020,0.0
Gabon,3,2020,0.52
Gabon,4,2020,8.67
Gabon,5,2020,76.74
Gabon,6,2020,91.3
Gabon,7,2020,63.16
Gabon,8,2020,38.1
Gabon,9,2020,7.77
Gabon,10,2020,6.52
Gabon,11,2020,8.2
Gabon,12,2020,11.52
Gabon,1,2021,37.97
Gabon,2,2021,136.29
Gabon,3,2021,160.84
Gabon,4,2021,117.5
Gabon,5,2021,43.68
Gabon,6,2021,18.5
Gabon,7,2021,12.9
Gabon,8,2021,16.26
Gabon,9,2021,142.23
Gabon,10,2021,173.23
Gabon,11,2021,60.57
Gabon,12,2021,143.74
Gabon,1,2022,165.39
Gabon,2,2022,22.07
Gabon,3,2022,1.32
Gabon,4,2022,0.6
Gabon,5,2022,1.55
Gabon,6,2022,9.63
Gabon,7,2022,18.45
Gabon,8,2022,4.45
Gabon,9,2022,1.4
Gabon,10,2022,8.19
Gabon,11,2022,0.93
Gabon,12,2022,0.23
Gabon,1,2023,0.03
Gabon,2,2023,0.0
Gabon,3,2023,0.0
Gambia,1,2020,0.0
Gambia,2,2020,0.0
Gambia,3,2020,0.13
Gambia,4,2020,0.23
Gambia,5,2020,0.45
Gambia,6,2020,0.8
Gambia,7,2020,14.48
Gambia,8,2020,79.52
Gambia,9,2020,20.53
Gambia,10,2020,3.0
Gambia,11,2020,2.33
Gambia,12,2020,1.77
Gambia,1,2021,9.45
Gambia,2,2021,22.21
Gambia,3,2021,24.1
Gambia,4,2021,14.63
Gambia,5,2021,3.06
Gambia,6,2021,2.87
Gambia,7,2021,52.58
Gambia,8,2021,64.16
Gambia,9,2021,7.87
Gambia,10,2021,1.0
Gambia,11,2021,0.8
Gambia,12,2021,5.84
Gambia,1,2022,53.94
Gambia,2,2022,3.46
Gambia,3,2022,1.58
Gambia,4,2022,0.23
Gambia,5,2022,0.23
Gambia,6,2022,0.0
Gambia,7,2022,2.45
Gambia,8,2022,7.52
Gambia,9,2022,6.57
Gambia,10,2022,2.32
Gambia,11,2022,0.2
Gambia,12,2022,0.0
Gambia,1,2023,0.0
Gambia,2,2023,0.0
Gambia,3,2023,1.33
Georgia,1,2020,0.0
Georgia,2,2020,0.03
Georgia,3,2020,3.52
Georgia,4,2020,14.3
Georgia,5,2020,7.87
Georgia,6,2020,4.83
Georgia,7,2020,7.74
Georgia,8,2020,10.29
Georgia,9,2020,156.83
Georgia,10,2020,1056.26
Georgia,11,2020,3221.6
Georgia,12,2020,2962.45
Georgia,1,2021,990.03
Georgia,2,2021,451.68
Georgia,3,2021,354.94
Georgia,4,2021,951.63
Georgia,5,2021,1085.58
Georgia,6,2021,737.17
Georgia,7,2021,1724.39
Georgia,8,2021,4202.48
Georgia,9,2021,2106.7
Georgia,10,2021,3426.94
Georgia,11,2021,4213.2
Georgia,12,2021,2874.13
Georgia,1,2022,7780.06
Georgia,2,2022,15341.04
Georgia,3,2022,1380.39
Georgia,4,2022,227.8
Georgia,5,2022,66.32
Georgia,6,2022,109.17
Georgia,7,2022,831.9
Georgia,8,2022,1595.61
Georgia,9,2022,1500.3
Georgia,10,2022,0.0
Georgia,11,2022,833.57
Georgia,12,2022,100.71
Georgia,1,2023,172.9
Georgia,2,2023,407.79
Georgia,3,2023,215.44
Germany,1,2020,0.5
Germany,2,2020,2.1
Germany,3,2020,1995.06
Germany,4,2020,3240.2
Germany,5,2020,721.39
Germany,6,2020,425.9
Germany,7,2020,465.77
Germany,8,2020,1086.55
Germany,9,2020,1561.27
Germany,10,2020,7404.32
Germany,11,2020,17837.2
Germany,12,2020,21479.61
Germany,1,2021,16020.19
Germany,2,2021,8070.46
Germany,3,2021,11823.77
Germany,4,2021,19090.8
Germany,5,2021,9662.23
Germany,6,2021,1567.17
Germany,7,2021,1245.94
Germany,8,2021,5680.35
Germany,9,2021,9488.17
Germany,10,2021,10697.39
Germany,11,2021,42589.77
Germany,12,2021,41044.16
Germany,1,2022,87301.65
Germany,2,2022,176056.21
Germany,3,2022,205142.0
Germany,4,2022,120208.67
Germany,5,2022,51458.94
Germany,6,2022,62495.5
Germany,7,2022,84078.97
Germany,8,2022,43801.55
Germany,9,2022,38907.2
Germany,10,2022,72863.16
Germany,11,2022,29745.13
Germany,12,2022,29238.1
Germany,1,2023,13224.74
Germany,2,2023,13895.54
Germany,3,2023,8905.78
Ghana,1,2020,0.0
Ghana,2,2020,0.0
Ghana,3,2020,5.19
Ghana,4,2020,63.77
Ghana,5,2020,193.42
Ghana,6,2020,322.37
Ghana,7,2020,572.9
Ghana,8,2020,283.77
Ghana,9,2020,77.6
Ghana,10,2020,46.1
Ghana,11,2020,120.4
Ghana,12,2020,100.13
Ghana,1,2021,394.81
Ghana,2,2021,607.61
Ghana,3,2021,211.61
Ghana,4,2021,65.97
Ghana,5,2021,43.1
Ghana,6,2021,67.2
Ghana,7,2021,229.19
Ghana,8,2021,529.58
Ghana,9,2021,268.2
Ghana,10,2021,83.71
Ghana,11,2021,28.1
Ghana,12,2021,389.23
Ghana,1,2022,449.48
Ghana,2,2022,98.36
Ghana,3,2022,41.84
Ghana,4,2022,6.73
Ghana,5,2022,6.35
Ghana,6,2022,158.77
Ghana,7,2022,60.45
Ghana,8,2022,18.48
Ghana,9,2022,17.33
Ghana,10,2022,51.84
Ghana,11,2022,10.07
Ghana,12,2022,1.26
Ghana,1,2023,2.06
Ghana,2,2023,2.14
Ghana,3,2023,6.33
Greece,1,2020,0.0
Greece,2,2020,0.14
Greece,3,2020,37.16
Greece,4,2020,47.83
Greece,5,2020,10.52
Greece,6,2020,16.4
Greece,7,2020,34.45
Greece,8,2020,188.39
Greece,9,2020,271.93
Greece,10,2020,670.19
Greece,11,2020,2200.67
Greece,12,2020,1083.19
Greece,1,2021,584.1
Greece,2,2021,1219.39
Greece,3,2021,2341.58
Greece,4,2021,2711.47
Greece,5,2021,1847.52
Greece,6,2021,671.67
Greece,7,2021,2285.42
Greece,8,2021,3053.55
Greece,9,2021,2260.1
Greece,10,2021,2787.19
Greece,11,2021,6557.77
Greece,12,2021,8772.58
Greece,1,2022,23544.19
Greece,2,2022,17176.46
Greece,3,2022,19637.58
Greece,4,2022,9783.1
Greece,5,2022,4171.19
Greece,6,2022,7442.43
Greece,7,2022,21707.13
Greece,8,2022,13335.61
Greece,9,2022,5245.5
Greece,10,2022,6935.74
Greece,11,2022,8983.0
Greece,12,2022,4638.61
Greece,1,2023,0.0
Greece,2,2023,0.0
Greece,3,2023,0.0
Grenada,1,2020,0.0
Grenada,2,2020,0.0
Grenada,3,2020,0.29
Grenada,4,2020,0.37
Grenada,5,2020,0.1
Grenada,6,2020,0.0
Grenada,7,2020,0.03
Grenada,8,2020,0.0
Grenada,9,2020,0.0
Grenada,10,2020,0.13
Grenada,11,2020,0.43
Grenada,12,2020,2.77
Grenada,1,2021,0.68
Grenada,2,2021,0.0
Grenada,3,2021,0.23
Grenada,4,2021,0.17
Grenada,5,2021,0.03
Grenada,6,2021,0.0
Grenada,7,2021,0.1
Grenada,8,2021,9.58
Grenada,9,2021,157.8
Grenada,10,2021,20.81
Grenada,11,2021,1.9
Grenada,12,2021,9.16
Grenada,1,2022,198.55
Grenada,2,2022,48.57
Grenada,3,2022,10.19
Grenada,4,2022,20.57
Grenada,5,2022,100.68
Grenada,6,2022,20.23
Grenada,7,2022,13.84
Grenada,8,2022,16.23
Grenada,9,2022,8.23
Grenada,10,2022,1.77
Grenada,11,2022,1.33
Grenada,12,2022,0.42
Grenada,1,2023,1.16
Grenada,2,2023,0.0
Grenada,3,2023,0.0
Guatemala,1,2020,0.0
Guatemala,2,2020,0.0
Guatemala,3,2020,1.23
Guatemala,4,2020,18.7
Guatemala,5,2020,144.77
Guatemala,6,2020,433.63
Guatemala,7,2020,1022.35
Guatemala,8,2020,783.39
Guatemala,9,2020,589.07
Guatemala,10,2020,522.35
Guatemala,11,2020,470.77
Guatemala,12,2020,514.52
Guatemala,1,2021,693.29
Guatemala,2,2021,537.07
Guatemala,3,2021,622.32
Guatemala,4,2021,1127.9
Guatemala,5,2021,862.77
Guatemala,6,2021,1305.53
Guatemala,7,2021,2416.16
Guatemala,8,2021,3283.65
Guatemala,9,2021,3001.27
Guatemala,10,2021,1330.87
Guatemala,11,2021,547.07
Guatemala,12,2021,334.68
Guatemala,1,2022,1997.77
Guatemala,2,2022,3096.46
Guatemala,3,2022,1673.65
Guatemala,4,2022,589.07
Guatemala,5,2022,466.32
Guatemala,6,2022,1657.07
Guatemala,7,2022,4247.16
Guatemala,8,2022,1921.87
Guatemala,9,2022,750.43
Guatemala,10,2022,517.16
Guatemala,11,2022,532.3
Guatemala,12,2022,1537.55
Guatemala,1,2023,765.19
Guatemala,2,2023,305.46
Guatemala,3,2023,204.56
Guinea,1,2020,0.0
Guinea,2,2020,0.0
Guinea,3,2020,0.71
Guinea,4,2020,49.1
Guinea,5,2020,71.32
Guinea,6,2020,56.17
Guinea,7,2020,61.84
Guinea,8,2020,67.77
Guinea,9,2020,41.43
Guinea,10,2020,45.81
Guinea,11,2020,34.9
Guinea,12,2020,19.45
Guinea,1,2021,26.58
Guinea,2,2021,51.64
Guinea,3,2021,126.32
Guinea,4,2021,76.9
Guinea,5,2021,31.03
Guinea,6,2021,19.77
Guinea,7,2021,61.87
Guinea,8,2021,123.0
Guinea,9,2021,30.33
Guinea,10,2021,7.81
Guinea,11,2021,3.9
Guinea,12,2021,41.32
Guinea,1,2022,132.74
Guinea,2,2022,8.25
Guinea,3,2022,2.0
